paper_id,section,question,answer
1079,Section 5.3: State-Space Exploration,What is the data structure called that contains a set of shortest transfer sequences?,observation table
1079,Section 5.3: State-Space Exploration,What did we use to skip the server boot process?,snapshot capability
1079,Section 5.3: State-Space Exploration,What collects execution traces of the analyzed program with respect to given concrete inputs?,system emulator
1079,Section 5.3: State-Space Exploration,What does the system emulator perform from a desired state in the model?,modelassisted exploration
1079,Section 6: Evaluation,What did MACE find?,"critical vulnerabilities,"
1079,Section 6: Evaluation,Where do we discuss the result of our model inference?,Section 6.2.
1079,Section 6: Evaluation,What is another name for Remote Framebuffer?,RFB
1079,Section 6: Evaluation,What protocol provides file and printer sharing between Windows clients and servers?,SMB
1079,Section 6: Evaluation,What is the name of the Windows XP SMB protocol?,RealVNC 4.1.2
1079,Section 6: Evaluation,What type of system is Samba?,open-source
1079,Section 6: Evaluation,What does Samba allow between Windows and Unix/Linux-based systems?,interoperability
1079,Section 6.1: Experimental Setup,What did we compare MACE to when comparing it to the DETER Security testbed chines?,baseline approach
1079,Section 6.1: Experimental Setup,What testbed chines did we use for our state-space exploration experiments?,DETER Security
1079,Section 6.2: Model Inference and Refinement,How many incoming packets did the Vino server receive?,659
1079,Section 6.2: Model Inference and Refinement,What was the label for the newly discovered output message?,R6 in
1079,Section 6.2: Model Inference and Refinement,How many random sampling queries did MACE use?,1000
1079,Section 6.2: Model Inference and Refinement,How long did it take to collect a network trace of a remote desktop session?,45-second
1079,Section 7: Limitations,What does MACE consider the rest of the input messages to be?,redundant
1079,Section 7: Limitations,What is a difficult problem for every (existing) protocol inference technique?,Encryption
1079,Section 7: Limitations,What is a problem for any dynamic analysis technique?,Completeness
1080,Title,What is the title of the paper?,Insights from the Inside: A View of Botnet Management from Infiltration
1080,Section 2: MegaD Overview,What does SS stand for?,SMTP Servers
1080,Section 2: MegaD Overview,When was the McColo shutdown?,Dec. 2008
1080,Section 2: MegaD Overview,Who uses the master servers to distribute commands to the bots?,The botmaster
1080,Section 2: MegaD Overview,What type of server does a MegaD bot interact with?,SMTP
1080,Section 2: MegaD Overview,What distributes the spam templates that bots use to construct spam?,Template servers
1080,Section 2: MegaD Overview,When did MegaD constitute 17% of worldwide spam?,Dec. 13
1080,Section 2: MegaD Overview,What type of communication does MegaD use after it locates a master server?,pull-based communication
1080,Section 3: Infiltrating MegaD,Milkers allow us to probe servers in situations that a what would not?,live binary
1080,Section 3.1: Monitoring MegaD's Spam Operations,What bypasses the master server?,Rate-limiting
1080,Section 3.1: Monitoring MegaD's Spam Operations,How many milkers can impersonate multiple bots by changing the bot identifier in the payload of the messages it sends?,one milker
1080,Section 3.1: Monitoring MegaD's Spam Operations,What bot only carries out the spam operations of a bot?,MegaD
1080,Section 3.1: Monitoring MegaD's Spam Operations,"When communicating with a template server, bots include a how many byte bot identifier issued from the master server?",16-byte
1080,Section 3.1: Monitoring MegaD's Spam Operations,"Who decides all details by creating a spam template that describes the structure of the spam message, the data to use for the different fields, and the parameters that control the botnet's spam engine?",the botmaster
1080,Section 3.1: Monitoring MegaD's Spam Operations,How many byte bot identifiers do bots include when communicating with a template server?,16
1080,Section 3.1: Monitoring MegaD's Spam Operations,How do we operate our milkers through??,Tor
1080,Section 3.1: Monitoring MegaD's Spam Operations,What was the previous name of the botnet that used a template milker to obtain information about the botnet's spam operations in the Storm botnet?,Stormdrain
1080,Section 3.1: Monitoring MegaD's Spam Operations,What fully describes the botnet's spam operations?,templates
1080,Section 3.1: Monitoring MegaD's Spam Operations,"How can our milkers communicate with a given template server, completely bypassing the master server?",communicate directly
1080,Section 3.1: Monitoring MegaD's Spam Operations,How often does MegaD's template milker query a template server for templates?,periodically
1080,Section 3.2: MegaD's Complete C&C Architecture,How long does it take to locate and set up the binaries to run properly in a contained environment?,hours
1080,Section 3.2: MegaD's Complete C&C Architecture,What does a MegaD bot construct to periodically query a master server for commands?,C&C milker
1080,Section 3.2: MegaD's Complete C&C Architecture,Where can we find live MegaD binaries by rummaging through or by requesting specimens from other researchers?,online repositories
1080,Section 3.2: MegaD's Complete C&C Architecture,What does the trick leverage the ubiquity of to locate web servers around the internet?,search engines
1080,Section 3.2: MegaD's Complete C&C Architecture,What port does a MegaD master server run the C&C protocol on?,port 80
1080,Section 3.2: MegaD's Complete C&C Architecture,What kind of view does a MegaD bot obtain of the whole C&C architecture?,partial view
1080,Section 3.2: MegaD's Complete C&C Architecture,How does a MegaD bot discover a master server and interact with other C&C servers as directed by that master server?,rendezvous algorithm
1080,Section 3.2: MegaD's Complete C&C Architecture,Who hacks for locating master servers?,Google
1080,Section 4: Discovery of C&C Architecture,What tool did we use to discover new C&C elements?,C&C milkers
1080,Section 4: Discovery of C&C Architecture,Whose attempt to shut down MegaD coincided with our infiltration?,FireEye's
1080,Section 4: Discovery of C&C Architecture,How many problems complicate our goal to obtain the overall picture of the C&C architecture?,two
1080,Section 4.2: C&C Groups,What type of servers are used by each master server that specializes in spam operations?,template
1080,Section 4.2: C&C Groups,How many master servers are there in the final MegaD C&C architecture?,two
1080,Section 4.2: C&C Groups,What is the name of the server that all bots use to test their spam-sending capabilities and to report template downloads?,SMTP
