paper_id,section,question,answer
1089,Section 7.3.2: Decision Plots,What figure summarizes a series of experiments designed to explore the idea of performing algorithm selection by looking up the decision plot?,Figure 10
1089,Section 7.3.2: Decision Plots,How many regions are the solid lines separating the graph into?,two
1089,Section 7.3.2: Decision Plots,What sign represents the case when DFSVoting is better?,plus
1089,Section 7.3: Algorithm Profiles and Decision Plots,The series with stars in each graph are for what?,DFSVoting
1089,Section 7.3: Algorithm Profiles and Decision Plots,What shows the real experimental results?,Solid lines
1089,Section 7.3: Algorithm Profiles and Decision Plots,What does the theoretical cost model provide for algorithm selection?,correct information
1089,Section 7.4: Scalability,What does the graph show of each algorithm with respect to the growth of group size?,cost growth
1089,Section 7.4: Scalability,What percentage of 'identical spectra' is set to be 80%?,s/w
1089,Section 7.4: Scalability,What do we now consider of the two proposed algorithms?,scalability
1089,Section 8.: FROM MASS SPECTRA TO MASS MAR-KET,"What does labeling categorize a customer as when a market basket containing a lot of toys, pencils, and a lot of chicken but no seafood is encountered?",poor man
1089,Section 8.: FROM MASS SPECTRA TO MASS MAR-KET,What do we discuss in this section about the spectral labeling framework and market basket analysis?,promising connections
1089,Section 8.: FROM MASS SPECTRA TO MASS MAR-KET,What is the name of the database that represents the domain knowledge of chemical elements of interest in the spectrum labeling framework?,"signature database,"
1089,Section 9.: RELATED WORK,Various aspects of what are studied in . More details on estimating the number of labels and the volume of a spectrum's solution space can be found in . discussed how to describe data distributions in . what,numerical optimization
1089,Section 9.: RELATED WORK,When did Imielinski and Mannila describe their vision of a data mining system?,In
1089,Section 9.: RELATED WORK,What did Imielinski and Mannila propose for multi-step data mining?,unified algebra
1089,Title,What is the title of the paper?,Cost-Based Labeling of Groups of Mass Spectra X-XXXXX-XX-X/XX/XX ...$5.00
1090,Abstract:,What is still slow and error-prone?,programming
1090,Section 1: Introduction,How do computers follow their instructions?,slavishly
1090,Section 2.1: Natural Language Parser,"What word is usually a verb in Macho's system, such as ""the SEC filed charges against Enron today"" or ""Their foul prints will not soon be cleansed from the financial system""?",'file'
1090,Section 2.1: Natural Language Parser,What do plural adjectives and adverbial phrases often imply that is implemented as an if statement?,filter operation
1090,Section 2.1: Natural Language Parser,What does the parser provide as to likely control flow?,hints
1090,Section 2.2: Database,How many Java files did we obtain from open source projects and compile them using a special version of javac that emits abstract syntax trees?,"200,000"
1090,Section 2.2: Database,What was the original plan to use to find a solution to the problem of candidate programs flailing randomly in a database?,"Google Code,"
1090,Section 2.2: Database,What is the engine that powers Macho?,the database
1090,Section 2.3: Stitching,Macho generates a small amount of what type of flow?,control
1090,Section 2.3: Stitching,What is generated when suggested by the type system?,Map loops
1090,Section 2.3: Stitching,What combines results from database queries into candidate programs?,stitching subsystem
1090,Section 2.4: Automated debugger,What type of subsystem attempts to debug candidate programs?,automated debugging
1090,Section 2.4: Automated debugger,What method does Macho's automated debugging subsystem try when faced with a potential solution for ls which incorrectly prints hidden files?,isHidden method
1090,Section 2.4: Automated debugger,What does the automated debugging subsystem have beyond simply correcting mistakes?,synergy
1090,Section 2: Architecture,Macho's workflow mirrors what type of programmer?,human
1090,Section 2: Architecture,Macho maps abstractions to concrete code in what language?,Java
1090,Section 3: Evaluation,What is the name of Macho's free utility for non-interactive download of files from the Web?,GNU Wget
1090,Section 3: Evaluation,"What effect does Macho use to determine whether or not an output is sufficiently close to a test case is a bit harder than generating a program, in artificial terms?",Dunning-Kruger
1090,Section 3: Evaluation,"Macho succeeded in generating simple versions of six out of nine which were -pwd, cat, sort, grep, cp, and lsand failed to synthesize wget, head, and uniq?",coreutils
1090,Section 4.1: The Database is King,How many lines of Java programs are there in Macho?,10-line
1090,Section 4.1: The Database is King,What does improving Macho require above everything else?,superior database
1090,Section 4.2: Pure NLP is Bad,What type of programmer can specify the basic task very simply: Print the names of files in a directory?,Macho
1090,Section 4.2: Pure NLP is Bad,"What does ""files"" include?",subdirectories
1090,Section 4.2: Pure NLP is Bad,What do examples allow a user to be without being formal?,concrete
1090,Section 4.3: Interactive Programming is the Answer,What is negotiated in a rosy scenario?,correct program
1090,Section 4.3: Interactive Programming is the Answer,What allows the programmer to take the path of least resistance to a satisfactory program?,Interactive programming
1090,Section 4.3: Interactive Programming is the Answer,What type of programmer can consider each input individually?,Macho
1090,Section 5: Conclusions,What can use the database to add new code to a candidate solution?,automatic debugger
1090,Section 5: Conclusions,How many small coreutils can Macho synthesize?,six
1090,Title,What is the title of the paper?,Macho: Programming With Man Pages
1091,Abstract:,What is the key enabling technology for cloud computing?,vir-tualization.
1091,Abstract:,What type of business model does cloud computing enable?,software-as-a-service
1091,Abstract:,What do we propose to study the notion of for mobile sensor networks instead of server farms for cyber-physical cloud computing?,information-acquisition-as-a-service
1091,Section 3: Virtual Vehicle Monitor,What does the privileged domain of the VVM contain?,device drivers
1091,Section 3: Virtual Vehicle Monitor,What is the VVM based on?,Xen hypervisor
1091,Section 3: Virtual Vehicle Monitor,What is an example of a general purpose operating system instance?,Linux
1091,Section 4: CPCC Capabilities and Challenges,"What may a virtual vehicle flying on a given real vehicle provide when migrating to other, possibly distant vehicles at the speed of their communication links?",flight dynamics
1091,Section 4: CPCC Capabilities and Challenges,Traditional virtualization technology typically implements machine or process models that are only what in terms of functional behavior?,deterministic
1091,Title,What is the title of the paper?,Information-Acquisition-as-a-Service for Cyber-Physical Cloud Computing *
1092,Abstract:,How many programs did we evaluate on TERN with real and synthetic workloads?,14
1092,Abstract:,What are existing DMT systems called that can force a program to (ad)venture into vastly different schedules even for slightly different inputs or execution environments?,unstable
